Subprog,Area,Inst,StationCode,Species,ListSpecies,level,YYYYMM,Spool,Param,ParamList,value,QualityFlag,StatusFlag,Unit,Method,parloc,SampleNumber,SpeciesName,ParamName
VG,SE08,SN,1,POLY COM,M2,NULL,199300,32,FREQ_   ,IM,19,NULL,NULL,%         ,NULL,280,1082,POLYTRICHUM COMMUNE  HEDW.                              ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,1,POLY COM,M2,NULL,199300,32,COVE_B  ,IM,2.1,NULL,NULL,%         ,NULL,322,1082,POLYTRICHUM COMMUNE  HEDW.                              ,COVER. OF SPECIES/BOTTOM LAYER
VG,SE08,SN,1,RHIZ PSE,M2,NULL,199300,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1082,RHIZOMNIUM PSEUDOPUNCTATUM (B.+S.) T.KOP.               ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,1,RHIZ PSE,M2,NULL,199300,32,FREQ_   ,IM,3,NULL,NULL,%         ,NULL,280,1082,RHIZOMNIUM PSEUDOPUNCTATUM (B.+S.) T.KOP.               ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,1,RHIZ PSE,M2,NULL,199300,32,COVE_B  ,IM,0,NULL,NULL,%         ,NULL,322,1082,RHIZOMNIUM PSEUDOPUNCTATUM (B.+S.) T.KOP.               ,COVER. OF SPECIES/BOTTOM LAYER
VG,SE08,SN,1,POLY FOR,M2,NULL,199300,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1082,POLYTRICHUM FORMOSUM  HEDW.                             ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,1,POLY FOR,M2,NULL,199300,32,FREQ_   ,IM,3,NULL,NULL,%         ,NULL,280,1082,POLYTRICHUM FORMOSUM  HEDW.                             ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,1,POLY FOR,M2,NULL,199300,32,COVE_B  ,IM,0,NULL,NULL,%         ,NULL,322,1082,POLYTRICHUM FORMOSUM  HEDW.                             ,COVER. OF SPECIES/BOTTOM LAYER
VG,SE08,SN,1,SPHA GIR,M2,NULL,199300,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1082,SPHAGNUM GIRGENSOHNII  RUSS.                            ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,1,SPHA GIR,M2,NULL,199300,32,FREQ_   ,IM,6,NULL,NULL,%         ,NULL,280,1082,SPHAGNUM GIRGENSOHNII  RUSS.                            ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,1,SPHA GIR,M2,NULL,199300,32,COVE_B  ,IM,0.8,NULL,NULL,%         ,NULL,322,1082,SPHAGNUM GIRGENSOHNII  RUSS.                            ,COVER. OF SPECIES/BOTTOM LAYER
VG,SE08,SN,1,SANI UNC,M2,NULL,199300,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1082,SANIONIA UNCINATA (HEDW.) LOESKE                        ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,1,SANI UNC,M2,NULL,199300,32,FREQ_   ,IM,13,NULL,NULL,%         ,NULL,280,1082,SANIONIA UNCINATA (HEDW.) LOESKE                        ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,1,SANI UNC,M2,NULL,199300,32,COVE_B  ,IM,0.1,NULL,NULL,%         ,NULL,322,1082,SANIONIA UNCINATA (HEDW.) LOESKE                        ,COVER. OF SPECIES/BOTTOM LAYER
VG,SE08,SN,1,TRIT QUI,M2,NULL,199300,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1082,TRITOMARIA QUINQUEDENTATA (HUDS.) BUCH                  ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,1,TRIT QUI,M2,NULL,199300,32,FREQ_   ,IM,16,NULL,NULL,%         ,NULL,280,1082,TRITOMARIA QUINQUEDENTATA (HUDS.) BUCH                  ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,1,TRIT QUI,M2,NULL,199300,32,COVE_B  ,IM,0.2,NULL,NULL,%         ,NULL,322,1082,TRITOMARIA QUINQUEDENTATA (HUDS.) BUCH                  ,COVER. OF SPECIES/BOTTOM LAYER
VG,SE08,SN,1,TRIT POI,M2,NULL,199300,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1082,TRITOMARIA POLITA (NEES) JOERG.                         ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,1,TRIT POI,M2,NULL,199300,32,FREQ_   ,IM,25,NULL,NULL,%         ,NULL,280,1082,TRITOMARIA POLITA (NEES) JOERG.                         ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,1,TRIT POI,M2,NULL,199300,32,COVE_B  ,IM,0.3,NULL,NULL,%         ,NULL,322,1082,TRITOMARIA POLITA (NEES) JOERG.                         ,COVER. OF SPECIES/BOTTOM LAYER
VG,SE08,SN,1,HYLO SPL,M2,NULL,199300,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1082,"HYLOCOMIUM SPLENDENS (HEDW.) B,S.+G.                    ",FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,1,HYLO SPL,M2,NULL,199300,32,FREQ_   ,IM,94,NULL,NULL,%         ,NULL,280,1082,"HYLOCOMIUM SPLENDENS (HEDW.) B,S.+G.                    ",FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,1,HYLO SPL,M2,NULL,199300,32,COVE_B  ,IM,10.2,NULL,NULL,%         ,NULL,322,1082,"HYLOCOMIUM SPLENDENS (HEDW.) B,S.+G.                    ",COVER. OF SPECIES/BOTTOM LAYER
VG,SE08,SN,1,LOPH OBT,M2,NULL,199300,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1082,LOPHOZIA OBTUSA (LINDB.) EVANS                          ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,1,LOPH OBT,M2,NULL,199300,32,FREQ_   ,IM,44,NULL,NULL,%         ,NULL,280,1082,LOPHOZIA OBTUSA (LINDB.) EVANS                          ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,1,LOPH OBT,M2,NULL,199300,32,COVE_B  ,IM,0.4,NULL,NULL,%         ,NULL,322,1082,LOPHOZIA OBTUSA (LINDB.) EVANS                          ,COVER. OF SPECIES/BOTTOM LAYER
VG,SE08,SN,1,DICRANUZ,M2,NULL,199300,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1082,DICRANUM SP.                                            ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,1,DICRANUZ,M2,NULL,199300,32,FREQ_   ,IM,56,NULL,NULL,%         ,NULL,280,1082,DICRANUM SP.                                            ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,1,DICRANUZ,M2,NULL,199300,32,COVE_B  ,IM,2.1,NULL,NULL,%         ,NULL,322,1082,DICRANUM SP.                                            ,COVER. OF SPECIES/BOTTOM LAYER
VG,SE08,SN,1,BARB LYC,M2,NULL,199300,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1082,BARBILOPHOZIA LYCOPODIOIDES (WALLR.) LOESKE             ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,1,BARB LYC,M2,NULL,199300,32,FREQ_   ,IM,94,NULL,NULL,%         ,NULL,280,1082,BARBILOPHOZIA LYCOPODIOIDES (WALLR.) LOESKE             ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,1,BARB LYC,M2,NULL,199300,32,COVE_B  ,IM,4.5,NULL,NULL,%         ,NULL,322,1082,BARBILOPHOZIA LYCOPODIOIDES (WALLR.) LOESKE             ,COVER. OF SPECIES/BOTTOM LAYER
VG,SE08,SN,1,BRAC SAL,M2,NULL,199300,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1082,"BRACHYTHECIUM SALEBROSUM (WEB.+MOHR) B,S.+G.            ",FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,1,BRAC SAL,M2,NULL,199300,32,FREQ_   ,IM,3,NULL,NULL,%         ,NULL,280,1082,"BRACHYTHECIUM SALEBROSUM (WEB.+MOHR) B,S.+G.            ",FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,1,BRAC SAL,M2,NULL,199300,32,COVE_B  ,IM,0,NULL,NULL,%         ,NULL,322,1082,"BRACHYTHECIUM SALEBROSUM (WEB.+MOHR) B,S.+G.            ",COVER. OF SPECIES/BOTTOM LAYER
VG,SE08,SN,1,BRAC REF,M2,NULL,199300,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1082,"BRACHYTHECIUM REFLEXUM (STARKE) B,S.+G.                 ",FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,1,BRAC REF,M2,NULL,199300,32,FREQ_   ,IM,3,NULL,NULL,%         ,NULL,280,1082,"BRACHYTHECIUM REFLEXUM (STARKE) B,S.+G.                 ",FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,1,BRAC REF,M2,NULL,199300,32,COVE_B  ,IM,0,NULL,NULL,%         ,NULL,322,1082,"BRACHYTHECIUM REFLEXUM (STARKE) B,S.+G.                 ",COVER. OF SPECIES/BOTTOM LAYER
VG,SE08,SN,1,VACC VIT,B4,NULL,199300,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1082,VACCINIUM VITIS-IDAEA                                   ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,1,VACC VIT,B4,NULL,199300,32,FREQ_   ,IM,41,NULL,NULL,%         ,NULL,280,1082,VACCINIUM VITIS-IDAEA                                   ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,1,VACC VIT,B4,NULL,199300,32,COVE_F  ,IM,0.8,NULL,NULL,%         ,NULL,321,1082,VACCINIUM VITIS-IDAEA                                   ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,1,DRYO EXP,B4,NULL,199300,32,FERT_   ,IM,67,NULL,NULL,%         ,NULL,279,1082,DRYOPTERIS EXPANSA                                      ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,1,DRYO EXP,B4,NULL,199300,32,FREQ_   ,IM,9,NULL,NULL,%         ,NULL,280,1082,DRYOPTERIS EXPANSA                                      ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,1,DRYO EXP,B4,NULL,199300,32,COVE_F  ,IM,0.9,NULL,NULL,%         ,NULL,321,1082,DRYOPTERIS EXPANSA                                      ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,1,EMPE HER,B4,NULL,199300,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1082,EMPETRUM HERMAPHRODITUM                                 ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,1,EMPE HER,B4,NULL,199300,32,FREQ_   ,IM,9,NULL,NULL,%         ,NULL,280,1082,EMPETRUM HERMAPHRODITUM                                 ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,1,EMPE HER,B4,NULL,199300,32,COVE_F  ,IM,0.3,NULL,NULL,%         ,NULL,321,1082,EMPETRUM HERMAPHRODITUM                                 ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,1,DESC FLE,B4,NULL,199300,32,FERT_   ,IM,48,NULL,NULL,%         ,NULL,279,1082,DESCHAMPSIA FLEXUOSA                                    ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,1,DESC FLE,B4,NULL,199300,32,FREQ_   ,IM,84,NULL,NULL,%         ,NULL,280,1082,DESCHAMPSIA FLEXUOSA                                    ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,1,DESC FLE,B4,NULL,199300,32,COVE_F  ,IM,2.7,NULL,NULL,%         ,NULL,321,1082,DESCHAMPSIA FLEXUOSA                                    ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,1,EQUI SYL,B4,NULL,199300,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1082,EQUISETUM SYLVATICUM                                    ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,1,EQUI SYL,B4,NULL,199300,32,FREQ_   ,IM,6,NULL,NULL,%         ,NULL,280,1082,EQUISETUM SYLVATICUM                                    ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,1,EQUI SYL,B4,NULL,199300,32,COVE_F  ,IM,0.1,NULL,NULL,%         ,NULL,321,1082,EQUISETUM SYLVATICUM                                    ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,1,CORN SUE,B4,NULL,199300,32,FERT_   ,IM,28,NULL,NULL,%         ,NULL,279,1082,CORNUS SUECICA                                          ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,1,CORN SUE,B4,NULL,199300,32,FREQ_   ,IM,91,NULL,NULL,%         ,NULL,280,1082,CORNUS SUECICA                                          ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,1,CORN SUE,B4,NULL,199300,32,COVE_F  ,IM,12.1,NULL,NULL,%         ,NULL,321,1082,CORNUS SUECICA                                          ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,1,GYMN DRY,B4,NULL,199300,32,FERT_   ,IM,29,NULL,NULL,%         ,NULL,279,1082,GYMNOCARPIUM DRYOPTERIS                                 ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,1,GYMN DRY,B4,NULL,199300,32,FREQ_   ,IM,88,NULL,NULL,%         ,NULL,280,1082,GYMNOCARPIUM DRYOPTERIS                                 ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,1,GYMN DRY,B4,NULL,199300,32,COVE_F  ,IM,6.7,NULL,NULL,%         ,NULL,321,1082,GYMNOCARPIUM DRYOPTERIS                                 ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,1,LINN BOR,B4,NULL,199300,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1082,LINNAEA BOREALIS                                        ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,1,LINN BOR,B4,NULL,199300,32,FREQ_   ,IM,31,NULL,NULL,%         ,NULL,280,1082,LINNAEA BOREALIS                                        ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,1,LINN BOR,B4,NULL,199300,32,COVE_F  ,IM,0.4,NULL,NULL,%         ,NULL,321,1082,LINNAEA BOREALIS                                        ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,1,LUZU PIL,B4,NULL,199300,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1082,LUZULA PILOSA                                           ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,1,LUZU PIL,B4,NULL,199300,32,FREQ_   ,IM,3,NULL,NULL,%         ,NULL,280,1082,LUZULA PILOSA                                           ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,1,LUZU PIL,B4,NULL,199300,32,COVE_F  ,IM,0.1,NULL,NULL,%         ,NULL,321,1082,LUZULA PILOSA                                           ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,1,LIST COR,B4,NULL,199300,32,FERT_   ,IM,43,NULL,NULL,%         ,NULL,279,1082,LISTERA CORDATA                                         ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,1,LIST COR,B4,NULL,199300,32,FREQ_   ,IM,22,NULL,NULL,%         ,NULL,280,1082,LISTERA CORDATA                                         ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,1,LIST COR,B4,NULL,199300,32,COVE_F  ,IM,0.3,NULL,NULL,%         ,NULL,321,1082,LISTERA CORDATA                                         ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,1,LYCO ANN,B4,NULL,199300,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1082,LYCOPODIUM ANNOTINUM                                    ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,1,LYCO ANN,B4,NULL,199300,32,FREQ_   ,IM,6,NULL,NULL,%         ,NULL,280,1082,LYCOPODIUM ANNOTINUM                                    ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,1,LYCO ANN,B4,NULL,199300,32,COVE_F  ,IM,0.1,NULL,NULL,%         ,NULL,321,1082,LYCOPODIUM ANNOTINUM                                    ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,1,LYCO CLA,B4,NULL,199300,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1082,LYCOPODIUM CLAVATUM                                     ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,1,LYCO CLA,B4,NULL,199300,32,FREQ_   ,IM,9,NULL,NULL,%         ,NULL,280,1082,LYCOPODIUM CLAVATUM                                     ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,1,LYCO CLA,B4,NULL,199300,32,COVE_F  ,IM,0.1,NULL,NULL,%         ,NULL,321,1082,LYCOPODIUM CLAVATUM                                     ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,1,MELA PRA,B4,NULL,199300,32,FERT_   ,IM,91,NULL,NULL,%         ,NULL,279,1082,MELAMPYRUM PRATENSE                                     ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,1,MELA PRA,B4,NULL,199300,32,FREQ_   ,IM,34,NULL,NULL,%         ,NULL,280,1082,MELAMPYRUM PRATENSE                                     ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,1,MELA PRA,B4,NULL,199300,32,COVE_F  ,IM,0.7,NULL,NULL,%         ,NULL,321,1082,MELAMPYRUM PRATENSE                                     ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,1,RUBU CHM,B4,NULL,199300,32,FERT_   ,IM,25,NULL,NULL,%         ,NULL,279,1082,RUBUS CHAMAEMORUS                                       ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,1,RUBU CHM,B4,NULL,199300,32,FREQ_   ,IM,13,NULL,NULL,%         ,NULL,280,1082,RUBUS CHAMAEMORUS                                       ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,1,RUBU CHM,B4,NULL,199300,32,COVE_F  ,IM,0.5,NULL,NULL,%         ,NULL,321,1082,RUBUS CHAMAEMORUS                                       ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,1,OXAL ACE,B4,NULL,199300,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1082,OXALIS ACETOSELLA                                       ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,1,OXAL ACE,B4,NULL,199300,32,FREQ_   ,IM,13,NULL,NULL,%         ,NULL,280,1082,OXALIS ACETOSELLA                                       ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,1,OXAL ACE,B4,NULL,199300,32,COVE_F  ,IM,0.2,NULL,NULL,%         ,NULL,321,1082,OXALIS ACETOSELLA                                       ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,1,SOLI VIR,B4,NULL,199300,32,FERT_   ,IM,30,NULL,NULL,%         ,NULL,279,1082,SOLIDAGO VIRGAUREA                                      ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,1,SOLI VIR,B4,NULL,199300,32,FREQ_   ,IM,31,NULL,NULL,%         ,NULL,280,1082,SOLIDAGO VIRGAUREA                                      ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,1,SOLI VIR,B4,NULL,199300,32,COVE_F  ,IM,1.8,NULL,NULL,%         ,NULL,321,1082,SOLIDAGO VIRGAUREA                                      ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,1,SORB AUC,B4,NULL,199300,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1082,SORBUS AUCUPARIA                                        ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,1,SORB AUC,B4,NULL,199300,32,FREQ_   ,IM,41,NULL,NULL,%         ,NULL,280,1082,SORBUS AUCUPARIA                                        ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,1,SORB AUC,B4,NULL,199300,32,COVE_F  ,IM,1.5,NULL,NULL,%         ,NULL,321,1082,SORBUS AUCUPARIA                                        ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,C PANICE,B4,NULL,198300,32,FERT_   ,IM,90,NULL,NULL,%         ,NULL,279,1083,CAREX PANICEA                                           ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,C PANICE,B4,NULL,198300,32,FREQ_   ,IM,31,NULL,NULL,%         ,NULL,280,1083,CAREX PANICEA                                           ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,C PANICE,B4,NULL,198300,32,COVE_F  ,IM,0.5,NULL,NULL,%         ,NULL,321,1083,CAREX PANICEA                                           ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,CEPHALAZ,M2,NULL,198300,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,CEPHALOZIA SP.                                          ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,CEPHALAZ,M2,NULL,198300,32,FREQ_   ,IM,3,NULL,NULL,%         ,NULL,280,1083,CEPHALOZIA SP.                                          ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,CEPHALAZ,M2,NULL,198300,32,COVE_B  ,IM,0.1,NULL,NULL,%         ,NULL,322,1083,CEPHALOZIA SP.                                          ,COVER. OF SPECIES/BOTTOM LAYER
VG,SE08,SN,2,DACT INC,B4,NULL,198300,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,DACTYLORHIZA INCARNATA                                  ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,DACT INC,B4,NULL,198300,32,FREQ_   ,IM,9,NULL,NULL,%         ,NULL,280,1083,DACTYLORHIZA INCARNATA                                  ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,DACT INC,B4,NULL,198300,32,COVE_F  ,IM,0.1,NULL,NULL,%         ,NULL,321,1083,DACTYLORHIZA INCARNATA                                  ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,FILI ULM,B4,NULL,198300,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,FILIPENDULA ULMARIA                                     ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,FILI ULM,B4,NULL,198300,32,FREQ_   ,IM,3,NULL,NULL,%         ,NULL,280,1083,FILIPENDULA ULMARIA                                     ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,FILI ULM,B4,NULL,198300,32,COVE_F  ,IM,0,NULL,NULL,%         ,NULL,321,1083,FILIPENDULA ULMARIA                                     ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,PLEU SCH,M2,NULL,198300,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,PLEUROZIUM SCHREBERI (BRID.) MITT.                      ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,PLEU SCH,M2,NULL,198300,32,FREQ_   ,IM,3,NULL,NULL,%         ,NULL,280,1083,PLEUROZIUM SCHREBERI (BRID.) MITT.                      ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,PLEU SCH,M2,NULL,198300,32,COVE_B  ,IM,0.1,NULL,NULL,%         ,NULL,322,1083,PLEUROZIUM SCHREBERI (BRID.) MITT.                      ,COVER. OF SPECIES/BOTTOM LAYER
VG,SE08,SN,2,SELA SEL,B4,NULL,198300,32,FERT_   ,IM,88,NULL,NULL,%         ,NULL,279,1083,SELAGINELLA SELAGINOIDES                                ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,SELA SEL,B4,NULL,198300,32,FREQ_   ,IM,75,NULL,NULL,%         ,NULL,280,1083,SELAGINELLA SELAGINOIDES                                ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,SELA SEL,B4,NULL,198300,32,COVE_F  ,IM,0.8,NULL,NULL,%         ,NULL,321,1083,SELAGINELLA SELAGINOIDES                                ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,VACC ULI,B4,NULL,198300,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,VACCINIUM ULIGINOSUM                                    ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,VACC ULI,B4,NULL,198300,32,FREQ_   ,IM,3,NULL,NULL,%         ,NULL,280,1083,VACCINIUM ULIGINOSUM                                    ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,VACC ULI,B4,NULL,198300,32,COVE_F  ,IM,0.3,NULL,NULL,%         ,NULL,321,1083,VACCINIUM ULIGINOSUM                                    ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,BARBILOZ,M2,NULL,198300,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,BARBILOPHOZIA SP.                                       ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,BARBILOZ,M2,NULL,198300,32,FREQ_   ,IM,19,NULL,NULL,%         ,NULL,280,1083,BARBILOPHOZIA SP.                                       ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,BARBILOZ,M2,NULL,198300,32,COVE_B  ,IM,0.2,NULL,NULL,%         ,NULL,322,1083,BARBILOPHOZIA SP.                                       ,COVER. OF SPECIES/BOTTOM LAYER
VG,SE08,SN,2,CALL STR,M2,NULL,198300,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,CALLIERGON STRAMINEUM (BRID.) KINDB.                    ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,CALL STR,M2,NULL,198300,32,FREQ_   ,IM,16,NULL,NULL,%         ,NULL,280,1083,CALLIERGON STRAMINEUM (BRID.) KINDB.                    ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,CALL STR,M2,NULL,198300,32,COVE_B  ,IM,0.2,NULL,NULL,%         ,NULL,322,1083,CALLIERGON STRAMINEUM (BRID.) KINDB.                    ,COVER. OF SPECIES/BOTTOM LAYER
VG,SE08,SN,2,CEPH LUN,M2,NULL,198300,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,CEPHALOZIA LUNULIFOLIA (DUM.) DUM.                      ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,CEPH LUN,M2,NULL,198300,32,FREQ_   ,IM,3,NULL,NULL,%         ,NULL,280,1083,CEPHALOZIA LUNULIFOLIA (DUM.) DUM.                      ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,CEPH LUN,M2,NULL,198300,32,COVE_B  ,IM,0,NULL,NULL,%         ,NULL,322,1083,CEPHALOZIA LUNULIFOLIA (DUM.) DUM.                      ,COVER. OF SPECIES/BOTTOM LAYER
VG,SE08,SN,2,CAMP STE,M2,NULL,198300,32,FERT_   ,IM,2,NULL,NULL,%         ,NULL,279,1083,CAMPYLIUM STELLATUM (HEDW.) J.LANGE+C.JENS.             ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,CAMP STE,M2,NULL,198300,32,FREQ_   ,IM,97,NULL,NULL,%         ,NULL,280,1083,CAMPYLIUM STELLATUM (HEDW.) J.LANGE+C.JENS.             ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,CAMP STE,M2,NULL,198300,32,COVE_B  ,IM,52.8,NULL,NULL,%         ,NULL,322,1083,CAMPYLIUM STELLATUM (HEDW.) J.LANGE+C.JENS.             ,COVER. OF SPECIES/BOTTOM LAYER
VG,SE08,SN,2,CALL CUS,M2,NULL,198300,32,FERT_   ,IM,50,NULL,NULL,%         ,NULL,279,1083,CALLIERGONELLA CUSPIDATA (HEDW.) LOESKE                 ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,CALL CUS,M2,NULL,198300,32,FREQ_   ,IM,3,NULL,NULL,%         ,NULL,280,1083,CALLIERGONELLA CUSPIDATA (HEDW.) LOESKE                 ,FREQUENCY OF SPECIES F+B LAYER
